OBJECTID,BASKET_TYPE,SOURCE_PDF,PAGE_X,PAGE_Y,SECTION,YEAR,POINT_X,POINT_Y
973,S,MN093_2017-03-14,933.1019902031403,388.72521835030057,MN093,2017-03-14,999808.7565,240808.2253
974,S,MN093_2017-03-14,943.1590218527708,402.00373450294137,MN093,2017-03-14,999875.3591,240896.1167
975,S,MN093_2017-03-14,824.5526108897757,605.6267504066927,MN093,2017-03-14,999119.6885,242223.5343
976,S,MN093_2017-03-14,925.0914039473282,551.0799513641978,MN093,2017-03-14,999770.0131,241873.0823
977,S,MN093_2017-03-14,1088.5975041944766,521.9361806748784,MN093,2017-03-14,1000832.562,241694.0427
978,S,MN093_2017-03-14,639.3975254073739,272.74275280407164,MN093,2017-03-14,997886.1807,240025.1423
979,S,MN093_2017-03-14,645.8870764464955,338.4794351037126,MN093,2017-03-14,997933.8877,240457.0259
980,S,MN093_2017-03-14,707.4958874883596,118.39262948324904,MN093,2017-03-14,998316.9547,239017.3067
981,S,MN093_2017-03-14,789.1023946373607,163.6555414380855,MN093,2017-03-14,998852.2259,239320.4421
982,S,MN093_2017-03-14,758.7971199956373,207.25667598313885,MN093,2017-03-14,998658.4459,239604.3113
983,S,MN093_2017-03-14,786.270792962343,239.1585131883039,MN093,2017-03-14,998840.0295,239815.7201
984,S,MN093_2017-03-14,793.1575510484981,256.14794745715335,MN093,2017-03-14,998886.2893,239927.7277
985,S,MN093_2017-03-14,705.2406725549954,445.5415292017278,MN093,2017-03-14,998329.3321,241164.0567
986,S,MN093_2017-03-14,753.9166705829557,533.5184662913671,MN093,2017-03-14,998653.6509,241745.0439
987,S,MN093_2017-03-14,776.6588394553983,521.9585341913917,MN093,2017-03-14,998800.8207,241670.8819
988,S,MN093_2017-03-14,818.4290364276967,316.87752994845505,MN093,2017-03-14,999055.9147,240328.1549
989,S,MN093_2017-03-14,849.904369709664,274.2995302096824,MN093,2017-03-14,999257.4003,240051.0891
990,S,MN093_2017-03-14,829.4995056175976,376.9169659279578,MN093,2017-03-14,999132.9869,240722.9927
991,S,MN093_2017-03-14,857.030776242842,387.29230813711183,MN093,2017-03-14,999313.1647,240793.1371
992,S,MN093_2017-03-14,858.3688817647635,432.29878453488345,MN093,2017-03-14,999325.6031,241088.5935
993,S,MN093_2017-03-14,902.438004609663,335.3682240425842,MN093,2017-03-14,999604.6189,240455.7781
994,S,MN093_2017-03-14,908.2591767159756,379.38100899462006,MN093,2017-03-14,999646.1751,240745.0477
995,S,MN093_2017-03-14,922.5773218161776,370.1841336291691,MN093,2017-03-14,999738.6713,240685.7619
996,S,MN093_2017-03-14,953.8296472767834,332.55616338396794,MN093,2017-03-14,999939.1141,240441.1641
997,S,MN093_2017-03-14,975.4476950108074,430.91465362050803,MN093,2017-03-14,1000088.055,241088.2577
998,S,MN093_2017-03-14,984.1812109828461,454.879791291547,MN093,2017-03-14,1000146.922,241246.1823
999,S,MN093_2017-03-14,974.0544527679449,596.5215010214451,MN093,2017-03-14,1000092.682,242174.9505
1000,S,MN093_2017-03-14,1001.8316413717112,488.92806412887876,MN093,2017-03-14,1000264.702,241470.9429
1001,S,MN093_2017-03-14,1005.7044540256029,504.4422249016061,MN093,2017-03-14,1000291.21,241573.0447
1002,H,MN093_2017-03-14,1046.086799380253,556.8564017890458,MN093,2017-03-14,1000558.568,241920.0309
1003,S,MN093_2017-03-14,616.1740088595543,286.6355658561224,MN093,2017-03-14,997736.0693,240114.5801
1004,S,MN093_2017-03-14,626.5565288033686,327.8804405419214,MN093,2017-03-14,997807.1053,240386.0255
1005,S,MN093_2017-03-14,669.6198312958004,165.27044384600595,MN093,2017-03-14,998074.1359,239322.1129
1006,S,MN093_2017-03-14,719.5735246870317,137.68520837486722,MN093,2017-03-14,998397.2155,239144.8171
1007,S,MN093_2017-03-14,772.5184877283755,128.65790332865436,MN093,2017-03-14,998741.3143,239089.5307
1008,S,MN093_2017-03-14,723.9305561101646,182.11860857799184,MN093,2017-03-14,998429.2699,239436.7375
1009,S,MN093_2017-03-14,757.7879597992869,254.2544317569118,MN093,2017-03-14,998655.7621,239912.6595
1010,H,MN093_2017-03-14,789.4176876186393,265.7825181524968,MN093,2017-03-14,998862.7285,239990.6753
1011,S,MN093_2017-03-14,798.9145044022589,183.77692895638756,MN093,2017-03-14,998917.7989,239453.2223
1012,S,MN093_2017-03-14,799.0779223775025,284.0033001265256,MN093,2017-03-14,998927.1553,240110.9715
1013,S,MN093_2017-03-14,674.4599682068801,334.37306775304023,MN093,2017-03-14,998119.6519,240432.2127
1014,S,MN093_2017-03-14,678.1676050729584,396.02116590584046,MN093,2017-03-14,998148.9011,240837.0569
1015,S,MN093_2017-03-14,728.2261226871051,432.64996618946316,MN093,2017-03-14,998477.9755,241081.1741
1016,S,MN093_2017-03-14,748.9735844490351,467.16634451414575,MN093,2017-03-14,998615.9663,241309.2377
1017,S,MN093_2017-03-14,734.3185838666977,500.1840411386511,MN093,2017-03-14,998523.2459,241524.8221
1018,S,MN093_2017-03-14,763.1935850140871,548.2874463704211,MN093,2017-03-14,998715.2967,241842.6589
1019,S,MN093_2017-03-14,711.9019032884389,735.3639821244869,MN093,2017-03-14,998396.6961,243066.5191
1020,S,MN093_2017-03-14,834.6378261342761,211.80794569524005,MN093,2017-03-14,999152.7945,239639.8453
1021,S,MN093_2017-03-14,860.4387646595133,293.9251559895347,MN093,2017-03-14,999327.6377,240180.6697
1022,S,MN093_2017-03-14,874.1702691114042,286.08865177189,MN093,2017-03-14,999416.4257,240130.2677
1023,S,MN093_2017-03-14,876.5337067053188,190.31095265352633,MN093,2017-03-14,999423.8951,239501.9027
1024,S,MN093_2017-03-14,908.329196250008,195.56153879966587,MN093,2017-03-14,999631.4231,239538.7343
1025,S,MN093_2017-03-14,920.5641576736816,260.5235530997743,MN093,2017-03-14,999716.4863,239965.9637
1026,S,MN093_2017-03-14,827.784993830719,331.2738684111391,MN093,2017-03-14,999118.0441,240423.3307
1027,S,MN093_2017-03-14,869.0017142185243,446.52836517844116,MN093,2017-03-14,999396.0349,241182.7701
1028,S,MN093_2017-03-14,876.4979059226462,421.7692528664775,MN093,2017-03-14,999442.8115,241020.8475
1029,S,MN093_2017-03-14,895.4151918306015,456.53116831029183,MN093,2017-03-14,999568.9015,241250.3873
1030,S,MN093_2017-03-14,898.1579067833372,363.86681892501656,MN093,2017-03-14,999579.0985,240642.4805
1031,S,MN093_2017-03-14,913.0622237818316,355.99967017490417,MN093,2017-03-14,999675.5243,240591.9657
1032,S,MN093_2017-03-14,904.1850359290838,470.38815128279384,MN093,2017-03-14,999627.1683,241341.9781
1033,S,MN093_2017-03-14,966.6346673168591,416.4452194517944,MN093,2017-03-14,1000029.457,240992.6437
1034,S,MN093_2017-03-14,972.5202339569805,387.38667337523657,MN093,2017-03-14,1000065.388,240802.3861
1035,S,MN093_2017-03-14,1018.5589857863961,341.9271500844625,MN093,2017-03-14,1000361.49,240507.4969
1036,S,MN093_2017-03-14,1027.3594158235937,357.0687424830103,MN093,2017-03-14,1000420.062,240607.5215
1037,H,MN093_2018-03-16,651.2205290526146,349.5574932539412,MN093,2018-03-16,997969.5423,240530.1241
1038,S,MN093_2018-03-16,772.4519193394132,128.66779918214507,MN093,2018-03-16,998740.8815,239089.5915
1039,S,MN093_2018-03-16,789.035873196835,163.6653882934732,MN093,2018-03-16,998851.7931,239320.5029
1040,S,MN093_2018-03-16,704.9122924804688,193.12046813964844,MN093,2018-03-16,998306.3093,239507.5157
1041,S,MN093_2018-03-16,737.5229032261319,218.40055675050445,MN093,2018-03-16,998520.8029,239675.8543
1042,H,MN093_2018-03-16,777.4281005859375,244.19764709472656,MN093,2018-03-16,998782.8509,239848.1291
1043,S,MN093_2018-03-16,780.4119873046875,293.0782928466797,MN093,2018-03-16,998806.3307,240169.1317
1044,R,MN093_2018-03-16,693.8355102539062,430.0370635986328,MN093,2018-03-16,998253.7641,241061.4567
1045,R,MN093_2018-03-16,748.7083282470703,467.1761169433594,MN093,2018-03-16,998614.2385,241309.2819
1046,R,MN093_2018-03-16,804.859130859375,571.2107391357422,MN093,2018-03-16,998988.5717,241996.2073
1047,S,MN093_2018-03-16,849.8377835972257,274.3093397094888,MN093,2018-03-16,999256.9673,240051.1475
1048,S,MN093_2018-03-16,860.3721158726163,293.9349958374185,MN093,2018-03-16,999327.2031,240180.7291
1049,S,MN093_2018-03-16,874.1035611851163,286.0984937622232,MN093,2018-03-16,999415.9927,240130.3273
1050,S,MN093_2018-03-16,930.273193359375,275.67498779296875,MN093,2018-03-16,999780.9789,240066.1205
1051,S,MN093_2018-03-16,931.7663114292569,183.7140180542154,MN093,2018-03-16,999783.0947,239462.7367
1052,S,MN093_2018-03-16,949.0331571323819,310.02950877687164,MN093,2018-03-16,999906.0087,240292.9733
1053,S,MN093_2018-03-16,876.4311979038663,421.77905101319976,MN093,2018-03-16,999442.3781,241020.9071
1054,S,MN093_2018-03-16,953.7629544956632,332.5659925415201,MN093,2018-03-16,999938.6797,240441.2235
1055,S,MN093_2018-03-16,887.5956115722656,480.78680419921875,MN093,2018-03-16,999519.9771,241408.9807
1056,S,MN093_2018-03-16,914.9235379917569,537.0659162475747,MN093,2018-03-16,999702.6269,241780.3543
1057,S,MN093_2018-03-16,933.5191800816007,525.5592252685708,MN093,2018-03-16,999822.7943,241706.2317
1058,S,MN093_2018-03-16,941.7572937011719,539.5830001831055,MN093,2018-03-16,999877.6113,241798.8785
1059,S,MN093_2018-03-16,962.1652982456632,438.06749553224273,MN093,2018-03-16,1000002.135,241134.2057
1060,S,MN093_2018-03-16,975.3809354526944,430.92445964357086,MN093,2018-03-16,1000087.622,241088.3171
1061,S,MN093_2018-03-16,973.9876859409757,596.5312482788247,MN093,2018-03-16,1000092.248,242175.0101
1062,S,MN093_2018-03-16,1005.6376493198819,504.45199412843414,MN093,2018-03-16,1000290.776,241573.1037
1063,S,MN093_2018-03-16,601.4624021274991,203.7042829467935,MN093,2018-03-16,997633.3877,239569.2425
1064,R,MN093_2018-03-16,615.9087309569114,286.645338102574,MN093,2018-03-16,997734.3429,240114.6235
1065,R,MN093_2018-03-16,623.0972685545677,297.94161800980055,MN093,2018-03-16,997782.0975,240189.2933
1066,S,MN093_2018-03-16,669.5531461460538,165.280332751481,MN093,2018-03-16,998073.7029,239322.1721
1067,S,MN093_2018-03-16,718.5009916050382,203.1664106323404,MN093,2018-03-16,998395.6483,239574.4583
1068,S,MN093_2018-03-16,746.2530973179288,187.6350385620279,MN093,2018-03-16,998575.1199,239474.6067
1069,H,MN093_2018-03-16,789.3453612059349,265.79232601761305,MN093,2018-03-16,998862.2573,239990.7343
1070,R,MN093_2018-03-16,666.544854614138,326.0975628340193,MN093,2018-03-16,998067.4135,240377.3123
1071,S,MN093_2018-03-16,799.60398843121,326.7875501587076,MN093,2018-03-16,998934.1225,240391.7825
1072,R,MN093_2018-03-16,785.9135985106224,538.2276516401716,MN093,2018-03-16,998862.4459,241778.3391
1073,S,MN093_2018-03-16,872.7548978550382,26.24523753663725,MN093,2018-03-16,999385.7091,238424.9363
1074,S,MN093_2018-03-16,920.8093872070312,163.35694885253906,MN093,2018-03-16,999710.0459,239328.3235
1075,S,MN093_2018-03-16,934.9539945347257,155.8219282104654,MN093,2018-03-16,999801.5503,239279.9319
1076,H,MN093_2018-03-16,853.6599669188255,169.32114987015208,MN093,2018-03-16,999273.1765,239362.4477
1077,S,MN093_2018-03-16,876.4669034702725,190.3207380249185,MN093,2018-03-16,999423.4611,239501.9605
1078,S,MN093_2018-03-16,892.5189359409757,203.20165843507476,MN093,2018-03-16,999529.0779,239587.6919
1079,S,MN093_2018-03-16,819.1724698765225,363.4422895385904,MN093,2018-03-16,999064.6093,240633.7927
1080,S,MN093_2018-03-16,839.1099088413663,398.0635511352701,MN093,2018-03-16,999197.3317,240862.4841
1081,S,MN093_2018-03-16,845.6373441441007,366.16515941163726,MN093,2018-03-16,999237.2075,240653.6395
1082,S,MN093_2018-03-16,913.1150052769132,492.6928235962076,MN093,2018-03-16,999687.1771,241489.0205
1083,S,MN093_2018-03-16,984.4228666050382,426.01835460206695,MN093,2018-03-16,1000146.109,241056.7971
1084,S,MN093_2018-03-16,1018.4922025425382,341.9368726684732,MN093,2018-03-16,1000361.056,240507.5561
1085,S,MN093_2018-03-16,1012.8262023925781,527.5059814453125,MN093,2018-03-16,1000339.504,241724.9331
1086,S,MN093_2018-03-16,1022.7698209507413,567.6275693847817,MN093,2018-03-16,1000407.589,241988.9745
1087,S,MN093_2018-03-16,578.5451202392578,216.83999633789062,MN093,2018-03-16,997485.2069,239653.7339
1088,S,MN093_2018-03-16,601.6838681919522,363.176328845231,MN093,2018-03-16,997648.0231,240615.7965
1089,R,MN093_2018-03-16,646.9483122557396,337.3284283125349,MN093,2018-03-16,997940.7045,240449.5519
1090,S,MN093_2018-03-16,686.3944547398038,156.15234202882476,MN093,2018-03-16,998182.6391,239263.5279
1091,S,MN093_2018-03-16,707.4291687011719,118.40240478515625,MN093,2018-03-16,998316.5203,239017.3663
1092,S,MN093_2018-03-16,710.3611295444913,161.6801588012857,MN093,2018-03-16,998339.1977,239301.5963
1093,S,MN093_2018-03-16,719.5067899448819,137.69499034425445,MN093,2018-03-16,998396.7827,239144.8767
1094,S,MN093_2018-03-16,686.0257261021085,177.25565928956695,MN093,2018-03-16,998181.9831,239401.9917
1095,S,MN093_2018-03-16,748.3691711425781,232.4242401123047,MN093,2018-03-16,998592.6089,239768.6949
1096,S,MN093_2018-03-16,757.72119140625,254.26419067382812,MN093,2018-03-16,998655.3279,239912.7187
1097,S,MN093_2018-03-16,793.0907438023038,256.15763682862945,MN093,2018-03-16,998885.8565,239927.7871
1098,R,MN093_2018-03-16,707.9668364256614,397.59681515335524,MN093,2018-03-16,998343.1219,240849.6235
1099,R,MN093_2018-03-16,745.0586700439453,514.6636047363281,MN093,2018-03-16,998594.3965,241620.6473
1100,R,MN093_2018-03-16,762.9281616210938,548.2971038818359,MN093,2018-03-16,998713.5685,241842.7023
1101,R,MN093_2018-03-16,796.461846801638,555.9896145307966,MN093,2018-03-16,998932.6189,241895.6905
1102,S,MN093_2018-03-16,843.3412015659757,259.48905772706695,MN093,2018-03-16,999213.4271,239953.4039
1103,S,MN093_2018-03-16,940.4817810058594,295.63307189941406,MN093,2018-03-16,999849.1199,240197.8579
1104,S,MN093_2018-03-16,836.6540982944913,351.7688123657388,MN093,2018-03-16,999177.5063,240558.4921
1105,S,MN093_2018-03-16,856.9641723632812,387.3020324707031,MN093,2018-03-16,999312.7319,240793.1967
1106,S,MN093_2018-03-16,868.93504311871,446.5380460693521,MN093,2018-03-16,999395.6019,241182.8279
1107,S,MN093_2018-03-16,902.3713834507413,335.3779432251138,MN093,2018-03-16,999604.1861,240455.8363
1108,S,MN093_2018-03-16,943.0923001987882,402.0134107544107,MN093,2018-03-16,999874.9247,240896.1757
1109,S,MN093_2018-03-16,923.0027921421475,505.8045484497232,MN093,2018-03-16,999752.6641,241575.8057
1110,S,MN093_2018-03-16,989.1293180210538,440.76095408937164,MN093,2018-03-16,1000177.982,241153.8961
1111,S,MN093_2018-03-16,1010.7705688476562,456.8392639160156,MN093,2018-03-16,1000320.269,241261.0277
1112,R,MN093_2018-03-16,605.2585844725364,266.80009274124586,MN093,2018-03-16,997663.3335,239983.5933
1113,R,MN093_2018-03-16,620.4891142576927,237.71031002640208,MN093,2018-03-16,997760.1263,239793.8293
1114,S,MN093_2018-03-16,582.2811429722257,336.67130870362945,MN093,2018-03-16,997519.4547,240440.4073
1115,S,MN093_2018-03-16,609.6313779575772,373.15035838624664,MN093,2018-03-16,997700.6119,240681.8449
1116,S,MN093_2018-03-16,727.7448880894132,153.20910472413726,MN093,2018-03-16,998451.7225,239247.3029
1117,S,MN093_2018-03-16,714.8574216587491,182.07655162355132,MN093,2018-03-16,998370.1715,239435.7825
1118,S,MN093_2018-03-16,758.7303314208984,207.26637268066406,MN093,2018-03-16,998658.0115,239604.3703
1119,S,MN093_2018-03-16,766.5958557128906,222.407958984375,MN093,2018-03-16,998710.4949,239704.3251
1120,R,MN093_2018-03-16,713.7987670898438,465.21910858154297,MN093,2018-03-16,998386.7017,241293.8309
1121,R,MN093_2018-03-16,757.6016693115234,487.92542266845703,MN093,2018-03-16,998673.8803,241446.1145
1122,R,MN093_2018-03-16,776.3933715820312,521.9681625366211,MN093,2018-03-16,998799.0931,241670.9237
1123,H,MN093_2018-03-16,711.6364989012474,735.3735790693709,MN093,2018-03-16,998394.9681,243066.5625
1124,H,MN093_2018-03-16,882.4385375976562,208.45179748535156,MN093,2018-03-16,999463.8555,239621.3931
1125,S,MN093_2018-03-16,910.46482827496,241.67838878175445,MN093,2018-03-16,999649.1485,239841.5375
1126,S,MN093_2018-03-16,923.6898954136319,222.174864001481,MN093,2018-03-16,999733.6729,239714.5329
1127,S,MN093_2018-03-16,827.7182006835938,331.2834777832031,MN093,2018-03-16,999117.6101,240423.3885
1128,S,MN093_2018-03-16,877.1215970737882,465.27243632814117,MN093,2018-03-16,999450.4735,241306.3847
1129,S,MN093_2018-03-16,878.2633512241788,328.675596423356,MN093,2018-03-16,999446.6091,240410.0517
1130,S,MN093_2018-03-16,908.1923063023038,379.39059276124664,MN093,2018-03-16,999645.7397,240745.1055
1131,S,MN093_2018-03-16,928.1327665073819,413.04244822999664,MN093,2018-03-16,999778.4023,240967.4359
1132,S,MN093_2018-03-16,933.03514077496,388.73478526612945,MN093,2018-03-16,999808.3221,240808.2835
1133,S,MN093_2018-03-16,965.5998990757413,371.5094587280435,MN093,2018-03-16,1000019,240697.6747
1134,S,MN093_2018-03-16,972.4534452183194,387.39623851319976,MN093,2018-03-16,1000064.953,240802.4441
1135,S,MN093_2018-03-16,995.7548063023038,464.5584852173013,MN093,2018-03-16,1000223.106,241310.5629
1136,S,MN093_2018-03-16,1001.1869046909757,418.06748027345367,MN093,2018-03-16,1000254.639,241005.8713
1137,R,MN093_2018-03-16,639.1322021484375,272.7523498535156,MN093,2018-03-16,997884.4543,240025.1871
1138,S,MN093_2018-03-16,700.2598874790616,147.65624827882476,MN093,2018-03-16,998272.2455,239208.8089
1139,S,MN093_2018-03-16,781.0111083984375,150.5533905029297,MN093,2018-03-16,998798.4407,239233.8557
1140,S,MN093_2018-03-16,747.7969510776944,260.31454295655914,MN093,2018-03-16,998591.1879,239951.6819
1141,S,MN093_2018-03-16,791.0446317417569,305.8172132446451,MN093,2018-03-16,998876.6375,240253.5261
1142,S,MN093_2018-03-16,798.8477628452725,183.7865278198404,MN093,2018-03-16,998917.3661,239453.2803
1143,S,MN093_2018-03-16,799.0111844761319,284.0128766967935,MN093,2018-03-16,998926.7223,240111.0295
1144,R,MN093_2018-03-16,666.255319091677,375.68673519730055,MN093,2018-03-16,998069.6299,240702.7207
1145,R,MN093_2018-03-16,753.6512603759766,533.5279998779297,MN093,2018-03-16,998651.9231,241745.0871
1146,R,MN093_2018-03-16,792.6293577879661,603.1140270674177,MN093,2018-03-16,998911.5547,242204.6585
1147,S,MN093_2018-03-16,818.3622436523438,316.8870849609375,MN093,2018-03-16,999055.4807,240328.2127
1148,S,MN093_2018-03-16,823.0547635776944,191.1659986450357,MN093,2018-03-16,999075.6423,239503.5175
1149,S,MN093_2018-03-16,863.8284147007413,265.6759168579263,MN093,2018-03-16,999347.3777,239995.5359
1150,S,MN093_2018-03-16,882.9337308628507,181.89161510011382,MN093,2018-03-16,999464.8837,239447.1285
1151,S,MN093_2018-03-16,920.4972684605069,260.53312510987945,MN093,2018-03-16,999716.0523,239966.0203
1152,S,MN093_2018-03-16,867.5968168003507,402.6492444946451,MN093,2018-03-16,999383.2549,240894.7073
1153,S,MN093_2018-03-16,894.273177884335,320.98141307374664,MN093,2018-03-16,999550.2491,240360.7545
1154,S,MN093_2018-03-16,895.348388671875,456.54066467285156,MN093,2018-03-16,999568.4673,241250.4439
1155,S,MN093_2018-03-16,898.0910184605069,363.87634105226226,MN093,2018-03-16,999578.6643,240642.5373
1156,S,MN093_2018-03-16,906.6389310581632,515.448072619645,MN093,2018-03-16,999646.8785,241637.8683
1157,S,MN093_2018-03-16,925.0245511753507,551.0894376709145,MN093,2018-03-16,999769.5775,241873.1389
